trade_dt,000001.sz,000002.sz,000004.sz,000005.sz,000006.sz,000007.sz,000008.sz,000009.sz,000010.sz,000011.sz,000012.sz,000014.sz,000016.sz,000017.sz,000018.sz,000019.sz,000020.sz,000021.sz,000023.sz,000025.sz,000026.sz,000027.sz,000028.sz,000029.sz,000030.sz,000031.sz,000032.sz,000034.sz,000035.sz,000036.sz,000037.sz,000038.sz,000039.sz,000040.sz,000042.sz,000045.sz,000046.sz,000048.sz,000049.sz,000050.sz,000055.sz,000056.sz,000058.sz,000059.sz,000060.sz,000061.sz,000062.sz,000063.sz,000065.sz,000066.sz,000068.sz,000069.sz,000070.sz,000078.sz,000088.sz,000089.sz,000090.sz,000096.sz,000099.sz,000100.sz,000150.sz,000151.sz,000153.sz,000155.sz,000156.sz,000157.sz,000158.sz,000159.sz,000166.sz,000301.sz,000333.sz,000338.sz,000400.sz,000401.sz,000402.sz,000403.sz,000404.sz,000407.sz,000408.sz,000409.sz,000410.sz,000411.sz,000413.sz,000415.sz,000416.sz,000417.sz,000418.sz,000419.sz,000420.sz,000421.sz,000422.sz,000423.sz,000425.sz,000426.sz,000428.sz,000429.sz,000430.sz,000488.sz,000498.sz,000501.sz
2022-02-09,1162.4502,3388.19,91.15,20.57,173.48,55.17,59.16,119.22,38.57,43.65,247.0,45.97,134.3648,9.47,,29.55,16.62,195.07,33.68,40.15,89.92,121.78,138.07,17.6,23.02,57.87,89.72,46.81,26.42,52.44,40.36,30.2,486.76,15.31,109.21,24.86,64.27,182.18,372.63,102.97,45.0,36.3,20.24,13.04,186.29,130.02,113.78,475.73,131.83,145.01,7.41,340.08,20.73,66.7794,42.32,54.93,52.16,23.56,30.07,18.79,12.58,23.31,53.41,32.61,8.74,567.48,18.57,20.54,7.19,40.82,352.69,324.3,181.74,52.13,229.21,192.41,15.57,45.92,181.61,15.05,13.78,33.61,9.74,57.95,37.37,80.72,,88.64,28.14,34.26,263.51,385.43,230.25,130.04,44.06,30.76,30.35,68.66,26.95,75.16
2022-02-10,1152.1448,3323.1,91.52,20.76,171.96,55.5,59.83,120.02,38.68,43.58,255.92,45.53,134.8083,9.39,,29.9,16.99,196.2,33.84,40.42,90.87,123.63,139.58,17.37,23.23,56.7,95.3,49.21,27.3,52.06,40.53,29.71,491.15,15.31,108.4,25.27,64.61,179.78,374.82,103.48,45.2,39.41,20.34,13.16,191.29,130.02,113.85,488.34,132.6,147.2,7.43,330.3,21.25,67.1891,42.56,55.21,51.77,24.25,30.03,18.95,12.62,23.51,55.0,33.39,9.9,569.75,19.28,21.15,7.22,41.79,359.78,325.11,184.45,51.79,228.82,198.48,15.71,46.14,196.94,15.31,14.33,34.1,9.78,57.53,37.75,80.19,,97.49,30.43,34.33,266.76,398.83,229.08,136.3,45.16,30.61,30.4,68.96,26.15,75.02
2022-02-11,1170.0075,3417.49,90.75,20.76,172.34,55.58,59.61,118.69,38.47,44.0,252.14,45.81,133.9214,9.47,,29.68,17.13,194.92,33.62,40.06,89.92,125.15,139.42,17.62,23.02,58.31,93.18,48.66,27.39,51.69,40.64,29.24,489.89,15.22,110.15,26.06,64.27,189.13,356.47,102.22,44.81,38.28,20.17,12.99,190.52,131.1,113.85,478.93,132.6,146.0,7.34,355.64,20.97,67.1891,42.48,57.48,52.09,24.2,30.07,18.89,12.62,23.45,54.37,32.8,9.73,565.21,20.25,20.96,7.19,41.67,345.83,325.11,177.87,52.8,229.99,198.56,15.67,46.14,191.09,15.12,14.3,34.13,9.74,58.36,37.37,80.55,,92.54,29.92,34.19,261.29,394.02,229.47,132.58,45.76,31.39,31.32,69.25,25.98,75.7
2022-02-14,1174.8167,3409.35,94.32,20.39,172.34,53.59,56.92,115.58,38.25,43.11,241.59,44.56,131.9259,9.12,,29.29,17.03,192.66,33.38,39.96,88.72,123.13,137.05,17.19,22.45,57.58,89.51,48.2,26.93,51.56,39.91,28.86,486.13,15.05,117.13,25.33,64.95,187.84,351.7,101.63,44.22,37.95,19.68,12.87,190.13,128.93,110.76,476.85,130.74,142.72,7.23,339.64,20.27,65.5503,42.16,57.48,51.37,23.91,29.8,18.63,12.19,22.87,51.6,32.75,9.49,571.27,19.13,20.67,7.17,40.91,347.49,314.39,158.93,52.47,228.44,193.32,15.5,45.69,194.67,14.92,14.21,32.83,9.64,57.11,37.17,80.37,,93.14,29.35,34.33,254.34,376.84,226.35,130.88,55.72,30.8,31.36,68.66,26.15,75.23
2022-02-15,1133.5951,3295.43,91.97,20.57,169.31,53.18,56.69,118.25,39.0,42.88,231.85,45.97,133.2562,9.31,,29.47,17.34,192.66,33.52,40.53,88.4,122.46,137.42,17.14,22.45,56.55,91.1,48.53,26.61,51.19,40.25,28.19,478.92,15.0,113.1,26.5,64.95,192.39,345.31,101.54,44.41,37.76,20.14,12.7,188.98,128.72,112.09,467.12,131.36,141.84,7.43,323.63,20.59,66.3697,42.24,56.98,51.37,23.8,29.99,18.37,12.9,23.18,52.06,33.78,9.61,558.4,19.13,20.19,7.02,40.13,343.8,309.13,160.86,52.47,225.33,189.99,15.5,46.03,201.48,17.09,14.18,33.71,9.55,57.32,37.46,83.02,,92.84,29.35,34.4,260.84,377.36,223.61,131.56,61.3,30.17,31.87,68.08,26.26,77.6
2022-02-16,1123.2897,3233.59,105.09,20.57,168.93,54.51,56.69,120.02,38.57,42.69,232.66,50.86,132.591,8.96,,29.29,17.5,194.78,33.44,40.5,89.04,122.62,137.62,16.92,22.45,55.09,93.64,48.9,26.52,50.69,39.22,27.78,475.15,14.7,110.15,26.03,63.59,192.9,354.45,102.3,44.12,37.95,19.94,12.6,188.59,127.63,112.75,473.98,134.31,144.25,7.36,320.08,20.38,66.1649,41.84,56.06,50.81,23.78,29.87,18.53,12.7,22.98,51.94,34.18,9.7,565.97,19.13,19.87,7.08,40.89,341.25,312.37,167.2,52.05,223.39,200.45,15.43,45.47,205.62,15.09,14.36,33.27,9.51,56.48,37.07,81.25,,86.09,29.41,34.05,267.94,384.72,225.18,132.58,53.77,30.33,30.49,67.49,25.03,75.36
2022-02-17,1126.0378,3249.87,93.47,20.67,170.45,54.92,57.14,120.38,40.08,42.96,234.82,50.26,131.4824,9.23,,29.38,17.57,193.79,34.26,40.37,89.04,122.29,137.01,17.1,22.7,56.26,92.01,47.95,26.98,50.81,39.96,27.48,478.29,14.7,111.89,25.45,63.93,190.07,359.7,102.3,44.61,39.22,20.27,12.63,189.75,128.28,111.42,467.44,137.88,142.17,7.43,321.41,20.27,66.1649,42.32,55.71,51.61,24.15,29.99,18.6,12.62,23.64,53.75,33.71,9.98,566.73,18.83,19.99,7.02,41.31,345.17,313.58,165.65,52.26,224.16,197.95,15.77,45.69,201.99,18.28,14.47,33.61,9.6,56.06,37.37,84.79,,85.49,29.35,34.54,282.43,382.98,225.57,132.24,51.35,31.12,30.44,67.2,25.46,75.36
2022-02-18,1121.2286,3205.93,89.0,20.57,167.42,54.67,58.04,124.02,40.08,42.38,232.12,46.89,129.0435,9.15,,29.12,17.64,191.38,34.5,39.98,88.08,121.11,135.67,16.76,22.16,55.67,92.76,48.75,26.61,49.94,39.62,28.36,475.15,14.57,109.61,25.06,62.57,190.41,363.9,101.12,44.41,37.57,20.24,12.32,189.36,127.85,109.22,466.0,133.69,143.04,7.52,314.3,20.34,65.1406,42.0,54.57,50.57,23.7,29.6,18.15,12.97,23.26,52.4,35.13,9.54,556.89,18.95,19.64,6.99,42.04,339.4,311.56,163.95,51.5,221.44,198.93,15.23,45.47,209.99,15.7,14.47,33.07,9.55,55.64,36.69,81.96,,80.99,29.03,34.68,299.59,382.47,221.66,138.16,46.85,30.92,29.8,66.91,24.86,74.34
2022-02-21,1144.5875,3303.57,88.92,20.76,171.21,54.92,65.88,124.2,41.48,43.62,234.01,48.3,130.8172,9.34,,29.51,20.69,193.08,35.06,39.98,89.28,122.29,138.24,17.21,22.3,58.75,96.51,51.92,27.67,51.06,40.19,27.78,480.48,14.87,116.06,25.21,65.29,188.61,356.87,101.38,45.29,37.2,20.3,12.58,192.06,128.5,110.91,473.82,138.19,147.75,7.55,326.75,21.28,66.3697,42.32,55.42,52.56,24.33,29.95,18.31,12.3,24.14,53.24,35.27,9.79,563.7,20.6,20.09,7.05,41.65,344.18,315.6,164.88,53.01,227.66,197.49,15.67,46.14,210.33,16.88,14.56,33.38,9.64,56.69,37.17,81.78,,80.99,29.16,34.82,293.23,384.1,223.61,138.33,46.73,31.27,29.43,68.18,25.98,74.62
2022-02-22,1120.5415,3337.74,89.53,20.76,171.96,55.33,64.31,122.25,41.48,44.2,231.85,48.25,131.7041,9.31,,31.58,19.25,194.78,35.41,40.23,92.39,122.29,137.3,17.23,22.34,61.53,97.43,52.59,27.25,51.06,40.36,27.1,474.52,15.0,114.44,25.42,66.99,186.9,356.31,101.96,45.49,38.14,20.89,12.75,190.9,131.1,111.5,475.57,136.02,150.49,7.61,324.52,21.63,67.1891,42.32,54.71,51.77,24.2,30.1,18.53,13.68,23.98,53.19,37.31,9.94,557.65,21.84,20.51,7.08,42.69,340.87,312.16,165.89,52.55,230.38,199.46,15.77,46.47,214.02,17.42,14.59,33.79,9.83,56.48,37.66,81.25,,81.29,30.11,34.89,287.61,387.07,222.44,138.33,46.13,31.23,29.47,68.57,25.41,74.62
2022-02-23,1119.8545,3360.53,86.72,20.67,171.59,55.0,66.1,120.91,41.16,43.89,228.06,49.07,129.7086,9.44,,32.4,20.18,192.8,35.57,40.28,91.11,120.94,136.61,17.5,22.16,61.24,95.3,52.38,27.67,50.31,39.96,26.55,469.51,14.87,113.1,25.27,65.63,187.33,352.59,100.95,45.59,38.56,20.73,12.37,192.44,137.18,108.41,475.42,137.73,150.16,7.52,325.41,21.77,66.5746,42.56,54.08,51.93,24.73,29.64,18.31,13.21,23.81,52.28,36.64,9.75,553.11,20.99,21.54,6.99,43.06,331.18,311.56,164.65,52.42,228.44,195.22,15.77,47.46,215.44,17.2,14.27,33.25,9.74,56.06,36.78,80.19,,80.4,29.79,35.03,300.77,379.09,219.32,140.53,45.16,31.2,29.33,67.88,24.95,74.95
2022-02-24,1108.1751,3279.16,85.87,20.76,170.07,54.67,66.1,126.6,41.27,43.38,231.31,48.36,131.039,9.5,,32.1,19.09,195.77,34.82,40.23,90.79,121.11,137.22,17.53,22.45,60.51,95.26,53.09,27.44,50.44,39.56,26.58,474.21,14.74,112.16,25.18,62.57,182.36,363.01,102.05,44.71,38.99,20.66,12.44,191.67,133.71,111.5,475.89,134.78,149.17,7.59,313.85,22.75,66.7794,42.88,53.44,51.21,25.1,29.8,18.56,13.13,23.87,53.36,36.56,10.13,550.84,21.84,21.7,6.99,43.84,328.67,313.58,168.28,51.96,225.33,198.02,15.74,46.91,208.85,16.9,14.3,33.45,9.69,55.64,38.34,79.66,,79.35,29.73,34.75,310.53,381.45,222.05,139.86,44.31,30.33,28.6,68.47,23.49,73.4
2022-02-25,1098.5567,3246.61,84.41,20.2,166.28,54.84,64.54,124.91,40.3,42.15,230.49,48.63,126.3828,10.46,,33.27,17.82,193.93,34.4,38.75,88.8,120.1,135.79,16.96,21.81,59.92,91.64,51.36,26.98,49.44,38.77,25.64,467.31,14.39,107.86,24.68,60.87,182.36,352.1,100.28,43.73,38.18,20.04,12.29,190.52,129.37,109.14,469.19,131.98,146.11,7.29,306.74,22.12,65.1406,42.16,52.8,49.78,25.45,28.91,18.18,12.86,23.67,52.79,36.07,9.71,540.24,21.76,21.86,6.85,43.84,325.03,311.96,166.58,50.79,222.61,199.62,15.36,47.35,212.83,16.17,14.24,32.94,9.46,54.39,37.95,78.43,,76.5,29.86,34.33,307.87,385.54,217.76,136.13,42.36,29.86,28.14,68.18,22.89,72.18
2022-02-28,1092.3734,3173.38,89.28,20.39,165.15,54.59,62.3,121.8,39.76,42.46,226.17,48.41,129.0435,10.01,,32.79,17.17,194.64,34.64,38.94,88.16,121.61,136.4,17.21,22.23,58.6,95.64,51.06,27.25,49.56,39.11,25.09,464.17,14.61,108.26,24.83,61.21,182.78,353.15,99.27,44.22,42.38,20.34,12.55,195.14,130.02,109.88,466.16,140.06,145.12,7.23,306.74,21.63,65.96,43.44,52.52,51.45,25.13,29.03,18.05,12.82,27.73,53.13,36.06,9.46,537.22,21.05,23.47,6.85,42.78,319.12,309.53,167.28,51.0,221.05,202.8,15.74,47.13,214.81,15.16,14.24,33.27,9.46,54.81,45.91,79.66,,76.5,29.79,34.61,302.84,390.55,217.76,140.87,41.64,29.39,27.72,68.47,22.92,71.16
2022-03-01,1084.8161,3126.19,87.62,20.48,164.39,52.43,60.95,121.89,39.43,41.84,225.9,47.27,126.3828,9.93,,32.66,16.73,192.66,34.37,39.08,86.89,122.46,136.4,16.85,22.3,57.58,92.47,50.13,27.62,48.81,39.11,25.29,472.02,14.61,108.13,24.8,60.87,188.61,359.54,97.93,43.53,42.05,20.14,12.22,194.75,128.93,109.66,463.92,136.64,144.8,7.25,305.85,21.49,67.3939,43.2,52.3,50.97,24.6,29.03,17.86,12.74,25.22,54.03,39.82,9.39,533.43,21.11,22.6,6.82,43.84,314.91,307.71,172.69,50.62,218.72,216.22,15.5,46.69,215.61,15.68,13.95,33.14,9.41,54.6,39.7,78.78,,77.1,30.62,34.47,315.71,388.4,215.42,141.55,43.21,29.39,28.23,68.08,23.04,71.23
2022-03-02,1084.8161,3158.73,87.21,21.22,165.9,53.59,61.62,124.2,39.54,42.11,229.41,47.65,126.8262,9.9,,33.61,16.84,191.67,33.84,39.08,87.21,120.94,136.52,16.92,22.13,57.87,92.89,49.21,27.39,49.18,39.0,25.44,470.45,14.83,110.01,24.74,59.85,185.96,347.17,97.51,44.02,42.94,20.01,12.37,194.37,130.24,109.44,465.68,138.51,144.8,7.32,310.74,21.49,67.1891,42.8,52.94,50.89,25.53,29.6,17.79,13.25,24.03,53.13,38.64,9.51,534.19,21.08,23.31,6.82,42.46,319.12,308.52,168.59,50.7,219.89,211.52,15.84,52.21,204.2,16.32,14.5,32.86,9.41,54.39,38.34,78.61,,77.7,30.49,35.31,311.27,388.5,216.59,142.06,43.82,29.35,29.29,67.39,23.98,71.57
2022-03-03,1080.694,3148.97,88.39,21.13,167.04,55.09,62.3,124.29,40.08,42.57,230.77,48.41,127.2697,9.93,,34.43,17.03,190.82,34.45,39.19,88.4,122.12,138.64,17.39,22.27,57.73,96.18,49.64,27.58,50.06,39.68,25.2,473.27,15.18,110.68,25.77,61.55,181.41,341.43,97.76,44.9,38.99,20.34,12.53,201.3,131.76,109.95,466.0,139.59,147.2,7.36,304.96,21.77,69.2375,44.49,53.79,50.97,24.95,29.99,17.83,13.57,27.23,55.05,39.74,9.56,540.24,21.22,23.63,6.91,40.41,317.94,306.9,171.69,50.83,223.77,214.55,16.29,50.22,210.1,16.66,14.42,33.53,9.51,54.6,39.31,79.84,,79.2,32.84,35.17,310.53,391.67,218.54,142.9,44.79,29.78,29.52,68.96,23.72,72.85
2022-03-04,1073.1367,3140.83,85.34,21.04,168.56,54.67,61.62,119.05,39.33,43.42,227.52,47.98,126.161,9.79,,34.18,16.62,186.85,33.92,39.02,87.61,123.8,139.75,17.28,22.41,58.46,94.43,48.5,27.39,50.31,40.02,24.97,483.62,15.22,112.29,24.74,62.23,182.1,324.13,97.51,45.1,37.48,20.11,12.77,201.3,135.01,107.45,460.41,142.85,144.36,7.32,308.52,21.28,79.6846,50.28,54.22,51.29,26.01,30.07,17.7,13.53,29.69,55.11,39.49,9.43,540.24,20.96,23.76,6.89,38.63,311.79,306.9,161.63,51.38,226.1,210.0,16.19,52.32,212.26,16.28,14.7,33.89,9.6,55.23,39.11,81.08,,79.65,32.4,35.66,293.97,388.2,219.32,143.07,44.55,30.1,29.47,70.13,23.69,74.75
